STATION,avg_temp,precip,avg_wind,YEAR,MONTH
US1IDCY0013,,0.02,,2015,6
US1IDCY0014,,0.03,,2015,6
US1IDCY0015,,0.11000000000000001,,2015,6
US1IDCY0016,,0.14,,2015,6
US1IDCY0017,,0.28,,2015,6
US1IDEL0001,,0.26,,2015,6
US1IDFK0001,,0.45999999999999996,,2015,6
US1IDFM0002,,0.45999999999999996,,2015,6
US1IDGD0001,,0.12,,2015,6
US1IDID0001,,0.53,,2015,6
US1IDID0005,,0.99,,2015,6
US1IDID0006,,0.38,,2015,6
US1IDKT0001,,1.19,,2015,6
US1IDKT0003,,0.64,,2015,6
US1IDKT0008,,1.3900000000000001,,2015,6
US1IDKT0012,,0.6000000000000001,,2015,6
US1IDKT0014,,0.0,,2015,6
US1IDKT0018,,2.57,,2015,6
US1IDKT0019,,2.01,,2015,6
US1IDKT0021,,3.33,,2015,6
US1IDLM0001,,0.36000000000000004,,2015,6
US1IDLT0001,,0.4,,2015,6
US1IDLT0007,,0.45999999999999996,,2015,6
US1IDLT0010,,0.51,,2015,6
US1IDLW0002,,0.94,,2015,6
US1IDMD0001,,0.73,,2015,6
US1IDNP0001,,1.71,,2015,6
US1IDNP0005,,1.23,,2015,6
US1IDON0001,,0.73,,2015,6
US1IDPW0001,,0.5800000000000001,,2015,6
US1IDPW0003,,0.33999999999999997,,2015,6
US1IDPW0004,,0.4,,2015,6
US1IDSH0001,,0.44,,2015,6
US1IDSH0002,,0.5700000000000001,,2015,6
US1IDTF0001,,0.26,,2015,6
US1IDTF0003,,0.16999999999999998,,2015,6
US1IDTF0004,,0.0,,2015,6
US1IDTF0005,,0.19,,2015,6
US1IDTF0006,,0.37,,2015,6
US1IDVL0001,,0.44,,2015,6
USC00100010,83.43333333333334,0.78,,2015,6
USC00100218,87.3,0.36,,2015,6
USC00100375,83.2,0.8500000000000001,,2015,6
USC00100470,81.43333333333334,0.54,,2015,6
USC00100667,79.7,0.46,,2015,6
USC00100774,83.13333333333334,0.37,,2015,6
USC00100803,82.3,0.7,,2015,6
USC00100915,84.79310344827586,0.36,,2015,6
USC00101017,84.63333333333334,0.28,,2015,6
USC00101018,90.5,0.25,,2015,6
USC00101079,83.34482758620689,0.81,,2015,6
USC00101363,81.73333333333333,0.8899999999999999,,2015,6
USC00101408,93.36666666666666,0.52,,2015,6
USC00101514,80.46666666666667,0.51,,2015,6
USC00101671,78.8,0.8300000000000001,,2015,6
USC00101831,,0.77,,2015,6
USC00101956,84.47619047619048,0.66,,2015,6
USC00102159,79.16666666666667,0.78,,2015,6
USC00102187,86.44444444444444,0.09,,2015,6
USC00102260,83.06666666666666,0.05,,2015,6
USC00102577,74.96551724137932,0.73,,2015,6
USC00102667,85.5,0.69,,2015,6
USC00102676,75.6,1.46,,2015,6
USC00102707,83.83333333333333,1.2800000000000002,,2015,6
USC00102845,87.76666666666667,1.04,,2015,6
USC00102892,86.11111111111111,0.04,,2015,6
USC00102942,91.33333333333333,0.1,,2015,6
USC00103108,80.12,0.02,,2015,6
USC00103143,89.8,0.42,,2015,6
USC00103297,82.73333333333333,0.16,,2015,6
USC00103448,87.20689655172414,0.56,,2015,6
USC00103631,93.26666666666667,0.16,,2015,6
USC00103732,81.0,0.89,,2015,6
USC00103932,90.76666666666667,0.08,,2015,6
USC00103964,87.2,0.33,,2015,6
USC00104154,78.33333333333333,1.09,,2015,6
USC00104318,91.33333333333333,0.13,,2015,6
USC00104384,84.89655172413794,0.6,,2015,6
USC00104455,83.73333333333333,0.18,,2015,6
USC00104456,80.03333333333333,0.76,,2015,6
USC00104598,76.3,1.04,,2015,6
USC00104670,88.03333333333333,0.09999999999999999,,2015,6
USC00104793,88.93103448275862,0.97,,2015,6
USC00104831,84.0,0.47000000000000003,,2015,6
USC00104845,79.76,0.36,,2015,6
USC00105143,84.83333333333333,0.55,,2015,6
USC00105177,78.53333333333333,0.78,,2015,6
USC00105275,78.8,0.27,,2015,6
USC00105462,80.86666666666666,1.26,,2015,6
USC00105567,84.23333333333333,0.33,,2015,6
USC00105678,86.96666666666667,0.33,,2015,6
USC00105685,84.4,0.44,,2015,6
USC00105708,80.76666666666667,0.38,,2015,6
USC00105716,83.4,0.03,,2015,6
USC00105980,86.63333333333334,0.16,,2015,6
USC00106080,83.2,0.66,,2015,6
USC00106152,82.0,0.53,,2015,6
USC00106230,79.62068965517241,1.12,,2015,6
USC00106250,84.63333333333334,0.43,,2015,6
USC00106388,83.53333333333333,0.0,,2015,6
USC00106424,78.73333333333333,1.59,,2015,6
USC00106542,84.3,0.66,,2015,6
USC00106877,82.03333333333333,0.07,,2015,6
USC00106891,89.8,0.0,,2015,6
USC00107040,83.73333333333333,0.0,,2015,6
USC00107046,80.44444444444444,1.04,,2015,6
USC00107188,80.53333333333333,0.51,,2015,6
USC00107208,87.16666666666667,1.05,,2015,6
USC00107210,87.66666666666667,0.5,,2015,6
USC00107264,83.37037037037037,1.47,,2015,6
USC00107301,80.73333333333333,0.5700000000000001,,2015,6
USC00107346,87.5,0.41,,2015,6
USC00107357,85.4074074074074,1.01,0.0,2015,6
USC00107386,84.23333333333333,0.6599999999999999,,2015,6
USC00107644,81.66666666666667,0.32,,2015,6
USC00107673,86.1,0.05,,2015,6
USC00107689,82.26666666666667,0.2,,2015,6
USC00108022,81.33333333333333,1.19,,2015,6
USC00108062,84.36666666666666,1.63,,2015,6
USC00108080,82.73333333333333,0.73,,2015,6
USC00108137,83.0,0.35,,2015,6
USC00108246,88.6,0.7999999999999999,,2015,6
USC00108380,86.66666666666667,0.02,,2015,6
USC00108500,81.66666666666667,0.88,,2015,6
USC00108676,76.26666666666667,1.1099999999999999,,2015,6
USC00108818,81.26666666666667,0.32,,2015,6
USC00108928,91.91666666666667,0.05,,2015,6
USC00108937,79.93333333333334,2.2,,2015,6
USC00109065,76.3,1.07,,2015,6
USC00109498,82.5,0.9,,2015,6
USC00109846,80.70833333333333,0.0,,2015,6
USC00109950,84.6,1.06,,2015,6
USR0000I3MI,76.0,0.0,,2015,6
USR0000IARC,84.4,0.0,,2015,6
USR0000IBEA,69.0,0.0,,2015,6
USR0000IBOF,81.96666666666667,0.0,,2015,6
USR0000IBON,77.76666666666667,0.0,,2015,6
USR0000IBRA,86.66666666666667,0.0,,2015,6
USR0000IBUL,82.63333333333334,0.0,,2015,6
USR0000ICAN,64.1,0.0,,2015,6
USR0000ICHL,83.66666666666667,0.0,,2015,6
USR0000ICOP,71.06666666666666,0.0,,2015,6
USR0000ICRY,84.43333333333334,0.0,,2015,6
USR0000IDEA,86.06666666666666,0.0,,2015,6
USR0000IDEN,88.26666666666667,0.0,,2015,6
USR0000IDEP,79.63333333333334,0.0,,2015,6
USR0000IDER,81.4,0.0,,2015,6
USR0000IDIA,74.03333333333333,0.0,,2015,6
USR0000IEZR,76.53333333333333,0.0,,2015,6
USR0000IFEN,90.5,0.0,,2015,6
USR0000IFIS,79.03333333333333,0.0,,2015,6
USR0000IFLE,78.26666666666667,0.0,,2015,6
USR0000IFLI,85.23333333333333,0.0,,2015,6
USR0000IGAS,80.06666666666666,0.0,,2015,6
USR0000IGOO,81.33333333333333,0.0,,2015,6
USR0000IGRA,79.03333333333333,0.0,,2015,6
USR0000IGRL,76.16666666666667,0.0,,2015,6
USR0000IHPK,69.7,0.0,,2015,6
USR0000IHSB,84.7,0.0,,2015,6
USR0000IIND,90.1,0.0,,2015,6
USR0000IISP,76.76666666666667,0.0,,2015,6
USR0000IKRI,81.23333333333333,0.0,,2015,6
USR0000ILCR,85.8,0.0,,2015,6
USR0000ILEA,78.6,0.0,,2015,6
USR0000ILIN,74.7,0.0,,2015,6
USR0000ILIT,85.56666666666666,0.0,,2015,6
USR0000ILOD,76.03333333333333,0.0,,2015,6
USR0000IMHO,92.73333333333333,0.0,,2015,6
USR0000IMOD,75.86666666666666,0.0,,2015,6
USR0000IMOL,77.23333333333333,0.0,,2015,6
USR0000IMOO,90.26666666666667,0.0,,2015,6
USR0000INOR,80.06666666666666,0.0,,2015,6
USR0000INUC,80.23333333333333,0.0,,2015,6
USR0000IOHI,78.56666666666666,0.0,,2015,6
USR0000IPCK,82.3,0.0,,2015,6
USR0000IPCN,74.3,0.0,,2015,6
USR0000IPCR,73.26666666666667,0.0,,2015,6
USR0000IPIE,82.3,0.0,,2015,6
USR0000IPIN,80.66666666666667,0.0,,2015,6
USR0000IPIT,96.13333333333334,0.0,,2015,6
USR0000IPOB,85.3,0.0,,2015,6
USR0000IPOT,83.93333333333334,0.0,,2015,6
USR0000IPOW,85.06666666666666,0.0,,2015,6
USR0000IPRL,82.1,0.0,,2015,6
USR0000IRAF,86.73333333333333,0.0,,2015,6
USR0000IRED,81.7,0.0,,2015,6
USR0000IROC,87.86666666666666,0.0,,2015,6
USR0000ISAD,71.9,0.0,,2015,6
USR0000ISAL,80.56666666666666,0.0,,2015,6
USR0000ISHO,81.5,0.0,,2015,6
USR0000ISKI,80.06666666666666,0.0,,2015,6
USR0000ISKU,78.93333333333334,0.0,,2015,6
USR0000ISLA,92.3,0.0,,2015,6
USR0000ISNA,83.83333333333333,0.0,,2015,6
USR0000ISPA,83.46666666666667,0.0,,2015,6
USR0000ISTN,75.36666666666666,0.0,,2015,6
USR0000ITEA,81.7,0.0,,2015,6
USR0000ITOW,85.66666666666667,0.0,,2015,6
USR0000ITRA,80.5,0.0,,2015,6
USR0000ITRI,81.7,0.0,,2015,6
USR0000ITWI,91.76666666666667,0.0,,2015,6
USR0000IWEI,85.53333333333333,0.0,,2015,6
USR0000MHHS,66.23333333333333,0.0,,2015,6
USS0011E10S,78.33333333333333,0.7000000000000001,,2015,6
USS0011E36S,69.3,1.3,,2015,6
USS0011E37S,73.0,2.3000000000000003,,2015,6
USS0011F02S,78.4,1.1,,2015,6
USS0011F11S,76.6,0.2,,2015,6
USS0011G01S,73.83333333333333,1.9,,2015,6
USS0011G05S,76.66666666666667,1.8,,2015,6
USS0011G06S,73.96666666666667,0.8,,2015,6
USS0011G30S,75.33333333333333,1.4,,2015,6
USS0011G32S,70.33333333333333,0.8,,2015,6
USS0011G33S,74.8,1.7000000000000002,,2015,6
USS0012G17S,77.16666666666667,0.30000000000000004,,2015,6
USS0012G18S,78.43333333333334,0.2,,2015,6
USS0013D16S,76.23333333333333,1.4,,2015,6
USS0013D22S,68.83333333333333,3.8,,2015,6
USS0013E06S,76.66666666666667,1.2,,2015,6
USS0013E16S,67.06666666666666,0.9,,2015,6
USS0013E18S,65.66666666666667,1.1,,2015,6
USS0013E27S,69.8,0.9,,2015,6
USS0013F03S,70.76666666666667,1.8,,2015,6
USS0013F04S,76.03333333333333,1.1,,2015,6
USS0013F09S,73.03333333333333,1.2,,2015,6
USS0013F13S,65.66666666666667,1.4,1.7746666666666668,2015,6
USS0013G01S,69.73333333333333,0.30000000000000004,,2015,6
USS0014C04S,72.8,0.4,,2015,6
USS0014C05S,75.43333333333334,0.5,,2015,6
USS0014E01S,66.03333333333333,1.0,,2015,6
USS0014E04S,70.06666666666666,1.5,,2015,6
USS0014F02S,73.53333333333333,1.2000000000000002,,2015,6
USS0014F03S,72.0,1.8,,2015,6
USS0014F04S,65.46666666666667,0.9,1.3646666666666667,2015,6
USS0014F08S,66.93333333333334,0.4,,2015,6
USS0014F11S,78.93333333333334,0.6,,2015,6
USS0014F12S,68.4,0.7000000000000001,,2015,6
USS0014F16S,73.9,0.5,,2015,6
USS0014F17S,75.46666666666667,0.7000000000000001,,2015,6
USS0014F19S,78.73333333333333,0.8,,2015,6
USS0014G01S,73.93333333333334,0.7,,2015,6
USS0014G02S,77.0,0.2,,2015,6
USS0015B02S,73.83333333333333,1.4000000000000001,,2015,6
USS0015B09S,68.1,0.7,,2015,6
USS0015B14S,69.0,1.9,,2015,6
USS0015B21S,79.03333333333333,1.8,,2015,6
USS0015C04S,78.33333333333333,1.4,,2015,6
USS0015C05S,79.4,0.7999999999999999,,2015,6
USS0015C06S,70.66666666666667,1.5,,2015,6
USS0015C09S,70.66666666666667,1.0,,2015,6
USS0015C16S,71.2,0.8,,2015,6
USS0015D01S,70.73333333333333,2.1,,2015,6
USS0015D06S,73.66666666666667,1.2,,2015,6
USS0015E02S,76.46666666666667,0.6,,2015,6
USS0015E04S,75.23333333333333,0.7,,2015,6
USS0015E08S,81.1,0.1,,2015,6
USS0015E09S,72.6,1.7,,2015,6
USS0015E11S,74.7,1.6,,2015,6
USS0015F01S,75.5,1.1,,2015,6
USS0015F04S,69.13333333333334,1.4000000000000001,3.0953333333333335,2015,6
USS0015F05S,71.3,1.1,,2015,6
USS0015F06S,82.6,0.9,,2015,6
USS0015F09S,77.93333333333334,0.8,,2015,6
USS0015F14S,79.43333333333334,1.3,,2015,6
USS0015G02S,72.93333333333334,3.1,,2015,6
USS0016A04S,71.63333333333334,0.7,,2015,6
USS0016A08S,67.23333333333333,0.8999999999999999,,2015,6
USS0016A10S,65.63333333333334,0.8999999999999999,,2015,6
USS0016A12S,71.93333333333334,1.7999999999999998,,2015,6
USS0016A14S,75.26666666666667,1.1,3.7726666666666664,2015,6
USS0016B14S,77.6,1.0,,2015,6
USS0016C01S,83.56666666666666,0.8,,2015,6
USS0016C02S,73.56666666666666,0.7,,2015,6
USS0016C20S,70.06666666666666,1.0,,2015,6
USS0016D08S,78.7,0.9,,2015,6
USS0016D09S,75.86666666666666,1.2,,2015,6
USS0016E05S,81.7,0.6,,2015,6
USS0016E10S,74.53333333333333,0.5,,2015,6
USS0016E11S,76.36666666666666,0.4,,2015,6
USS0016E14S,80.33333333333333,0.5,1.909,2015,6
USS0016E18S,80.26666666666667,0.5,3.177,2015,6
USS0016F02S,70.86666666666666,0.30000000000000004,2.6843333333333335,2015,6
USS0016F08S,77.16666666666667,0.4,,2015,6
USS0016G01S,76.0,0.1,,2015,6
USS0016G07S,80.16666666666667,0.30000000000000004,,2015,6
USS0017B06S,73.5,0.8,,2015,6
USW00004109,93.75,0.33999999999999997,2.0436666666666667,2015,6
USW00004110,86.1,0.11000000000000001,7.716666666666667,2015,6
USW00004112,77.0,1.04,4.070666666666667,2015,6
USW00004114,84.53333333333333,0.25,5.329655172413793,2015,6
USW00004126,81.53333333333333,0.08,,2015,6
USW00004127,86.03333333333333,0.33,,2015,6
USW00024106,91.83333333333333,0.27,9.455,2015,6
USW00024131,90.83333333333333,0.17,6.9206666666666665,2015,6
USW00024133,85.3,0.0,5.859666666666667,2015,6
USW00024145,84.73333333333333,0.19,8.001,2015,6
USW00024149,89.8,1.22,5.367999999999999,2015,6
USW00024151,88.16666666666667,0.32,,2015,6
USW00024156,85.93333333333334,0.21000000000000002,8.083333333333334,2015,6
USW00094143,86.5,0.02,,2015,6
USW00094178,88.2,0.16,9.431999999999999,2015,6
USW00094182,79.2,0.35000000000000003,5.331,2015,6
USW00094194,83.1,0.77,6.740333333333334,2015,6
US1IDAD0002,,1.8,,2015,7
US1IDAD0004,,0.07,,2015,7
US1IDAD0005,,1.23,,2015,7
US1IDAD0007,,0.01,,2015,7
US1IDAD0008,,1.34,,2015,7
US1IDAD0009,,2.11,,2015,7
US1IDAD0011,,1.1700000000000002,,2015,7
US1IDAD0014,,1.3800000000000001,,2015,7
US1IDAD0019,,1.11,,2015,7
US1IDAD0020,,0.01,,2015,7
US1IDAD0021,,1.01,,2015,7
US1IDAD0027,,0.22,,2015,7
US1IDAM0002,,1.27,,2015,7
US1IDBD0001,,0.67,,2015,7
US1IDBD0005,,0.85,,2015,7
US1IDBD0006,,0.13,,2015,7
US1IDBK0001,,1.46,,2015,7
US1IDBK0009,,1.06,,2015,7
US1IDBK0010,,0.09,,2015,7
US1IDBK0011,,1.23,,2015,7
US1IDBK0012,,0.72,,2015,7
US1IDBL0001,,1.33,,2015,7
US1IDBN0003,,0.73,,2015,7
US1IDBR0002,,1.57,,2015,7
US1IDBR0003,,0.56,,2015,7
US1IDBR0014,,0.52,,2015,7
US1IDBR0015,,0.56,,2015,7
US1IDBR0017,,0.5,,2015,7
US1IDBR0018,,0.03,,2015,7
US1IDBR0019,,0.16,,2015,7
US1IDBR0022,,0.5599999999999999,,2015,7
US1IDBR0024,,0.8099999999999999,,2015,7
US1IDBR0025,,0.42000000000000004,,2015,7
US1IDBS0001,,1.02,,2015,7
US1IDBS0004,,0.9000000000000001,,2015,7
US1IDBS0006,,1.7200000000000002,,2015,7
US1IDBV0006,,1.13,,2015,7
US1IDBV0008,,0.0,,2015,7
US1IDBW0002,,0.0,,2015,7
US1IDBW0003,,1.53,,2015,7
US1IDCR0001,,1.85,,2015,7
US1IDCR0002,,1.14,,2015,7
US1IDCT0001,,1.12,,2015,7
US1IDCW0005,,0.41000000000000003,,2015,7
US1IDCW0006,,0.48000000000000004,,2015,7
US1IDCY0001,,0.53,,2015,7
US1IDCY0012,,0.67,,2015,7
US1IDCY0013,,1.44,,2015,7
US1IDCY0014,,0.67,,2015,7
US1IDCY0015,,0.83,,2015,7
US1IDCY0016,,0.19,,2015,7
US1IDCY0017,,0.62,,2015,7
US1IDEL0001,,0.51,,2015,7
US1IDFK0001,,0.6000000000000001,,2015,7
US1IDFM0002,,0.55,,2015,7
US1IDGD0001,,0.39,,2015,7
US1IDID0001,,2.25,,2015,7
US1IDID0005,,1.72,,2015,7
US1IDID0006,,0.49,,2015,7
US1IDKT0001,,0.31,,2015,7
US1IDKT0003,,0.52,,2015,7
US1IDKT0005,,0.5700000000000001,,2015,7
US1IDKT0006,,0.0,,2015,7
US1IDKT0008,,0.5700000000000001,,2015,7
US1IDKT0012,,0.01,,2015,7
US1IDKT0014,,0.0,,2015,7
US1IDKT0018,,0.3,,2015,7
US1IDKT0019,,0.89,,2015,7
US1IDKT0021,,0.77,,2015,7
US1IDKT0022,,0.36000000000000004,,2015,7
US1IDLM0001,,0.89,,2015,7
US1IDLT0001,,0.31,,2015,7
US1IDLT0003,,0.02,,2015,7
US1IDLT0007,,0.18,,2015,7
US1IDLW0002,,2.61,,2015,7
US1IDMD0001,,0.86,,2015,7
US1IDNP0001,,0.19,,2015,7
US1IDNP0005,,0.52,,2015,7
US1IDON0001,,1.78,,2015,7
US1IDPW0001,,1.12,,2015,7
US1IDPW0003,,0.53,,2015,7
US1IDPW0004,,0.7,,2015,7
US1IDSH0001,,0.5800000000000001,,2015,7
US1IDSH0002,,0.75,,2015,7
US1IDTF0001,,0.5800000000000001,,2015,7
US1IDTF0003,,0.52,,2015,7
US1IDTF0004,,0.47000000000000003,,2015,7
US1IDTF0005,,0.23,,2015,7
US1IDTF0006,,0.84,,2015,7
US1IDVL0001,,1.45,,2015,7
USC00100010,81.74193548387096,0.75,,2015,7
USC00100218,85.96774193548387,0.95,,2015,7
USC00100375,81.64516129032258,0.54,,2015,7
USC00100470,79.90322580645162,1.24,,2015,7
USC00100667,82.71428571428571,0.59,,2015,7
USC00100774,82.03225806451613,0.56,,2015,7
USC00100803,80.87096774193549,1.29,,2015,7
USC00100915,83.3225806451613,0.8,,2015,7
USC00101017,84.45161290322581,1.42,,2015,7
USC00101018,89.90322580645162,0.8099999999999999,,2015,7
USC00101079,86.06451612903226,0.43,,2015,7
USC00101363,83.25806451612904,1.31,,2015,7
USC00101408,95.19354838709677,0.36,,2015,7
USC00101514,79.7741935483871,3.0,,2015,7
USC00101551,82.1875,0.51,,2015,7
USC00101671,77.96774193548387,0.67,,2015,7
USC00101831,,0.38,,2015,7
USC00101956,85.96666666666667,0.49,,2015,7
USC00102159,82.41935483870968,2.1999999999999997,,2015,7
USC00102187,91.29411764705883,0.0,,2015,7
USC00102260,82.71428571428571,0.67,,2015,7
USC00102392,77.15384615384616,2.83,,2015,7
USC00102577,74.86666666666666,2.16,,2015,7
USC00102667,84.19354838709677,2.06,,2015,7
USC00102676,73.48387096774194,1.9,,2015,7
USC00102707,83.58064516129032,1.76,,2015,7
USC00102845,91.13333333333334,0.47,,2015,7
USC00102892,92.0,0.0,,2015,7
USC00102942,91.41935483870968,0.81,,2015,7
USC00103108,81.74193548387096,0.0,,2015,7
USC00103143,91.83870967741936,1.92,,2015,7
USC00103297,83.35483870967742,0.5700000000000001,,2015,7
USC00103448,88.13793103448276,1.61,,2015,7
USC00103631,92.70967741935483,0.35,,2015,7
USC00103732,80.48387096774194,2.24,,2015,7
USC00103932,88.80645161290323,0.61,,2015,7
USC00103964,85.51612903225806,1.98,,2015,7
USC00104140,85.16129032258064,0.51,,2015,7
USC00104154,81.09677419354838,1.08,,2015,7
USC00104318,91.29032258064517,0.6799999999999999,,2015,7
USC00104384,83.48387096774194,2.46,,2015,7
USC00104455,81.96774193548387,0.83,,2015,7
USC00104456,78.58064516129032,2.28,,2015,7
USC00104598,74.06451612903226,0.6,,2015,7
USC00104670,86.61290322580645,0.51,,2015,7
USC00104793,92.70967741935483,0.92,,2015,7
USC00104831,85.70370370370371,0.36,,2015,7
USC00104845,76.7741935483871,0.35,,2015,7
USC00105143,83.03225806451613,1.63,,2015,7
USC00105177,78.41935483870968,0.99,,2015,7
USC00105275,76.51612903225806,1.13,,2015,7
USC00105462,79.35483870967742,0.81,,2015,7
USC00105567,84.7741935483871,1.48,,2015,7
USC00105678,86.38709677419355,1.04,,2015,7
USC00105685,83.48387096774194,1.65,,2015,7
USC00105708,80.12903225806451,2.2800000000000002,,2015,7
USC00105716,82.80645161290323,1.24,,2015,7
USC00105980,87.1,0.3,,2015,7
USC00106080,80.7741935483871,1.38,,2015,7
USC00106152,87.16129032258064,0.12,,2015,7
USC00106230,80.78571428571429,0.6,,2015,7
USC00106250,82.35483870967742,1.04,,2015,7
USC00106388,84.64516129032258,1.06,,2015,7
USC00106424,81.87096774193549,2.33,,2015,7
USC00106542,82.61290322580645,1.06,,2015,7
USC00106877,82.12903225806451,0.67,,2015,7
USC00106891,90.83870967741936,0.1,,2015,7
USC00107040,83.25806451612904,0.36,,2015,7
USC00107046,82.36666666666666,1.52,,2015,7
USC00107188,87.03225806451613,0.56,,2015,7
USC00107208,86.38709677419355,1.1,,2015,7
USC00107210,85.74193548387096,1.46,,2015,7
USC00107264,83.95652173913044,0.95,,2015,7
USC00107301,84.93333333333334,0.13,,2015,7
USC00107346,85.6774193548387,1.13,,2015,7
USC00107357,85.09677419354838,2.12,0.2887096774193548,2015,7
USC00107386,87.51612903225806,0.58,,2015,7
USC00107644,80.41935483870968,1.05,,2015,7
USC00107673,84.96774193548387,0.59,,2015,7
USC00107689,80.96774193548387,1.15,,2015,7
USC00108022,80.96774193548387,2.48,,2015,7
USC00108062,87.23333333333333,1.12,,2015,7
USC00108080,82.58064516129032,0.81,,2015,7
USC00108137,83.95833333333333,0.16,,2015,7
USC00108246,90.3225806451613,3.1,,2015,7
USC00108380,86.58620689655173,0.17,,2015,7
USC00108500,78.83870967741936,1.82,,2015,7
USC00108676,75.45161290322581,1.62,,2015,7
USC00108818,81.25806451612904,1.04,,2015,7
USC00108928,92.03448275862068,0.08,,2015,7
USC00108937,77.6774193548387,3.0,,2015,7
USC00109065,74.70967741935483,1.37,,2015,7
USC00109498,83.38709677419355,0.71,,2015,7
USC00109846,84.52941176470588,0.57,,2015,7
USC00109950,83.29032258064517,1.72,,2015,7
USR0000I3MI,74.83870967741936,0.0,,2015,7
USR0000IARC,82.74193548387096,0.0,,2015,7
USR0000IBEA,71.29032258064517,0.0,,2015,7
USR0000IBOF,85.16129032258064,0.0,,2015,7
USR0000IBON,76.45161290322581,0.0,,2015,7
USR0000IBRA,84.74193548387096,0.0,,2015,7
USR0000IBUL,81.16129032258064,0.0,,2015,7
USR0000ICAN,63.0,0.0,,2015,7
USR0000ICHL,82.16129032258064,0.0,,2015,7
USR0000ICOP,70.25806451612904,0.0,,2015,7
USR0000ICRY,83.3225806451613,0.0,,2015,7
USR0000IDEA,86.19354838709677,0.0,,2015,7
USR0000IDEN,91.93548387096774,0.0,,2015,7
USR0000IDEP,78.6774193548387,0.0,,2015,7
USR0000IDER,79.54838709677419,0.0,,2015,7
USR0000IDIA,72.61290322580645,0.0,,2015,7
USR0000IEZR,75.54838709677419,0.0,,2015,7
USR0000IFEN,92.41935483870968,0.0,,2015,7
USR0000IFIS,80.87096774193549,0.0,,2015,7
USR0000IFLE,77.87096774193549,0.0,,2015,7
USR0000IFLI,83.45161290322581,0.0,,2015,7
USR0000IGAS,78.12903225806451,0.0,,2015,7
USR0000IGOO,80.58064516129032,0.0,,2015,7
USR0000IGRA,77.54838709677419,0.0,,2015,7
USR0000IGRL,75.48387096774194,0.0,,2015,7
USR0000IHPK,67.35483870967742,0.0,,2015,7
USR0000IHSB,82.09677419354838,0.0,,2015,7
USR0000IIND,89.61290322580645,0.0,,2015,7
USR0000IISP,74.74193548387096,0.0,,2015,7
USR0000IKRI,80.6774193548387,0.0,,2015,7
USR0000ILCR,84.93548387096774,0.0,,2015,7
USR0000ILEA,77.96774193548387,0.0,,2015,7
USR0000ILIN,76.96774193548387,0.0,,2015,7
USR0000ILIT,83.93548387096774,0.0,,2015,7
USR0000ILOD,75.96774193548387,0.0,,2015,7
USR0000IMHO,91.29032258064517,0.0,,2015,7
USR0000IMOD,75.03225806451613,0.0,,2015,7
USR0000IMOL,75.38709677419355,0.0,,2015,7
USR0000IMOO,91.61290322580645,0.0,,2015,7
USR0000INOR,78.58064516129032,0.0,,2015,7
USR0000INUC,82.61290322580645,0.0,,2015,7
USR0000IOHI,78.58064516129032,0.0,,2015,7
USR0000IPCK,80.7741935483871,0.0,,2015,7
USR0000IPCN,73.45161290322581,0.0,,2015,7
USR0000IPCR,72.12903225806451,0.0,,2015,7
USR0000IPIE,84.70967741935483,0.0,,2015,7
USR0000IPIN,81.06451612903226,0.0,,2015,7
USR0000IPIT,98.0,0.0,,2015,7
USR0000IPOB,84.0,0.0,,2015,7
USR0000IPOT,88.19354838709677,0.0,,2015,7
USR0000IPOW,85.38709677419355,0.0,,2015,7
USR0000IPRL,84.41935483870968,0.0,,2015,7
USR0000IRAF,86.0,0.0,,2015,7
USR0000IRED,82.0,0.0,,2015,7
USR0000IROC,86.25806451612904,0.0,,2015,7
USR0000ISAD,74.3225806451613,0.0,,2015,7
USR0000ISAL,80.25806451612904,0.0,,2015,7
USR0000ISHO,85.83870967741936,0.0,,2015,7
USR0000ISKI,79.64516129032258,0.0,,2015,7
USR0000ISKU,79.90322580645162,0.0,,2015,7
USR0000ISLA,94.80645161290323,0.0,,2015,7
USR0000ISNA,85.29032258064517,0.0,,2015,7
USR0000ISPA,82.3225806451613,0.0,,2015,7
USR0000ISTN,74.7741935483871,0.0,,2015,7
USR0000ITEA,81.12903225806451,0.0,,2015,7
USR0000ITOW,84.90322580645162,0.0,,2015,7
USR0000ITRA,80.19354838709677,0.0,,2015,7
USR0000ITRI,80.51612903225806,0.0,,2015,7
USR0000ITWI,89.3225806451613,0.0,,2015,7
USR0000IWEI,86.29032258064517,0.0,,2015,7
USR0000MHHS,66.51612903225806,0.0,,2015,7
USS0011E10S,76.3225806451613,2.0,,2015,7
USS0011E36S,67.09677419354838,3.4000000000000004,,2015,7
USS0011E37S,70.93548387096774,3.5,,2015,7
USS0011F02S,76.80645161290323,1.6,,2015,7
USS0011F11S,74.41935483870968,2.2,,2015,7
USS0011G01S,72.7741935483871,1.1,,2015,7
USS0011G05S,74.54838709677419,1.8,,2015,7
USS0011G06S,71.74193548387096,1.9000000000000001,,2015,7
USS0011G30S,72.58064516129032,1.8,,2015,7
USS0011G32S,68.61290322580645,2.7,,2015,7
USS0011G33S,73.25806451612904,2.1,,2015,7
USS0012G17S,75.12903225806451,1.7,,2015,7
USS0012G18S,76.87096774193549,2.0,,2015,7
USS0013D16S,75.03225806451613,2.2,,2015,7
USS0013D22S,68.6774193548387,1.8,,2015,7
USS0013E06S,75.16129032258064,1.5,,2015,7
USS0013E16S,66.2258064516129,2.2,,2015,7
